order_id,client_id,restaurant_id,order_datetime,status,total_amount,payment_method,order_items,courier_name,delivery_assigned_time,delivery_actual_time,delivery_status,actual_delivery_address
1204,526,18,2026-02-20 10:11:45,доставлен,245.4,Карта,"[{""dish_id"": 357, ""quantity"": 1, ""price_at_order"": 112.1}, {""dish_id"": 364, ""quantity"": 1, ""price_at_order"": 133.3}]",Белоусов Зоя,2026-02-20 10:21:45,2026-02-20 10:34:45,выполнен,
1205,314,20,2026-06-06 04:02:47,готовится,484.9,GooglePay,"[{""dish_id"": 395, ""quantity"": 3, ""price_at_order"": 38.5}, {""dish_id"": 401, ""quantity"": 1, ""price_at_order"": 83.2}, {""dish_id"": 390, ""quantity"": 1, ""price_at_order"": 129.4}, {""dish_id"": 384, ""quantity"": 2, ""price_at_order"": 60.1}, {""dish_id"": 398, ""quantity"": 1, ""price_at_order"": 36.6}]",Самойлов Панкрат,2026-06-06 04:08:47,,выполнен,
1206,104,5,2026-03-28 18:28:36,доставлен,625.2,Карта,"[{""dish_id"": 84, ""quantity"": 1, ""price_at_order"": 15.7}, {""dish_id"": 96, ""quantity"": 2, ""price_at_order"": 83.0}, {""dish_id"": 93, ""quantity"": 2, ""price_at_order"": 129.6}, {""dish_id"": 82, ""quantity"": 1, ""price_at_order"": 115.0}, {""dish_id"": 91, ""quantity"": 3, ""price_at_order"": 23.1}]",Савин Федот,2026-03-28 18:31:36,2026-03-28 19:43:36,выполнен,
1207,558,9,2026-06-09 12:37:27,доставлен,593.0,ApplePay,"[{""dish_id"": 175, ""quantity"": 2, ""price_at_order"": 118.6}, {""dish_id"": 175, ""quantity"": 3, ""price_at_order"": 118.6}]",Орлов Ерофей,2026-06-09 12:44:27,2026-06-09 13:25:27,выполнен,
1208,387,2,2026-04-18 07:32:37,готовится,620.3,ApplePay,"[{""dish_id"": 42, ""quantity"": 3, ""price_at_order"": 131.9}, {""dish_id"": 30, ""quantity"": 2, ""price_at_order"": 112.3}]",Селезнева Валерьян,2026-04-18 07:42:37,,выполнен,
1209,199,14,2026-03-02 21:19:25,принят,176.8,СБП,"[{""dish_id"": 283, ""quantity"": 2, ""price_at_order"": 88.4}]",Карпов Нифонт,2026-03-02 21:29:25,,в пути,
1210,857,7,2026-03-11 03:30:44,доставлен,365.1,Наличные,"[{""dish_id"": 140, ""quantity"": 3, ""price_at_order"": 121.7}]",Виноградова Архип,2026-03-11 03:35:44,2026-03-11 04:38:44,выполнен,
1211,354,2,2026-03-09 05:09:19,принят,512.6,Наличные,"[{""dish_id"": 36, ""quantity"": 2, ""price_at_order"": 135.4}, {""dish_id"": 34, ""quantity"": 2, ""price_at_order"": 120.9}]",Евдокимов Геннадий,2026-03-09 05:13:19,,выполнен,
1212,39,16,2026-01-29 16:58:16,отменён,417.6,GooglePay,"[{""dish_id"": 316, ""quantity"": 3, ""price_at_order"": 129.9}, {""dish_id"": 317, ""quantity"": 1, ""price_at_order"": 27.9}]",,,,,
1213,752,17,2026-03-27 09:05:38,доставлен,950.0,Наличные,"[{""dish_id"": 333, ""quantity"": 3, ""price_at_order"": 128.5}, {""dish_id"": 332, ""quantity"": 1, ""price_at_order"": 130.6}, {""dish_id"": 326, ""quantity"": 3, ""price_at_order"": 106.0}, {""dish_id"": 327, ""quantity"": 1, ""price_at_order"": 90.2}, {""dish_id"": 340, ""quantity"": 1, ""price_at_order"": 25.7}]",Кузьмин Ипат,2026-03-27 09:11:38,2026-03-27 10:13:38,выполнен,
1214,582,20,2026-02-13 14:19:03,отменён,465.0,GooglePay,"[{""dish_id"": 396, ""quantity"": 2, ""price_at_order"": 50.1}, {""dish_id"": 386, ""quantity"": 3, ""price_at_order"": 43.1}, {""dish_id"": 400, ""quantity"": 3, ""price_at_order"": 78.5}]",,,,,
1215,619,8,2026-02-22 18:08:55,доставлен,1063.3,ApplePay,"[{""dish_id"": 146, ""quantity"": 3, ""price_at_order"": 110.4}, {""dish_id"": 147, ""quantity"": 2, ""price_at_order"": 101.0}, {""dish_id"": 157, ""quantity"": 3, ""price_at_order"": 109.5}, {""dish_id"": 150, ""quantity"": 2, ""price_at_order"": 100.8}]",Евсеева Карп,2026-02-22 18:14:55,2026-02-22 18:56:55,выполнен,"ст. Элиста, ул. Санаторная, д. 4, 260885"
1216,823,19,2026-01-15 10:48:53,доставлен,494.5,ApplePay,"[{""dish_id"": 378, ""quantity"": 2, ""price_at_order"": 46.8}, {""dish_id"": 378, ""quantity"": 2, ""price_at_order"": 46.8}, {""dish_id"": 381, ""quantity"": 1, ""price_at_order"": 70.9}, {""dish_id"": 376, ""quantity"": 3, ""price_at_order"": 78.8}]",Денисов Эмиль,2026-01-15 10:52:53,2026-01-15 11:48:53,выполнен,
1217,476,7,2026-05-15 08:59:03,доставлен,687.5,Наличные,"[{""dish_id"": 131, ""quantity"": 3, ""price_at_order"": 36.8}, {""dish_id"": 135, ""quantity"": 1, ""price_at_order"": 123.7}, {""dish_id"": 140, ""quantity"": 2, ""price_at_order"": 121.7}, {""dish_id"": 141, ""quantity"": 2, ""price_at_order"": 105.0}]",Баранова Руслан,2026-05-15 09:04:03,2026-05-15 09:56:03,выполнен,
1218,950,19,2026-05-29 17:14:33,доставлен,499.7,ApplePay,"[{""dish_id"": 370, ""quantity"": 1, ""price_at_order"": 51.9}, {""dish_id"": 378, ""quantity"": 3, ""price_at_order"": 46.8}, {""dish_id"": 370, ""quantity"": 2, ""price_at_order"": 51.9}, {""dish_id"": 380, ""quantity"": 2, ""price_at_order"": 101.8}]",Мухин Корнил,2026-05-29 17:22:33,2026-05-29 18:30:33,выполнен,
1219,35,11,2026-04-25 18:23:31,доставлен,151.6,GooglePay,"[{""dish_id"": 214, ""quantity"": 2, ""price_at_order"": 75.8}]",Ситникова Амвросий,2026-04-25 18:28:31,2026-04-25 18:48:31,выполнен,
1220,675,3,2025-12-27 23:05:09,доставлен,203.8,СБП,"[{""dish_id"": 51, ""quantity"": 3, ""price_at_order"": 30.4}, {""dish_id"": 61, ""quantity"": 1, ""price_at_order"": 112.6}]",Романов Ираклий,2025-12-27 23:08:09,2025-12-28 00:07:09,выполнен,"с. Мыс Шмидта, бул. Пожарского, д. 87 к. 149, 781945"
1221,525,13,2026-05-18 16:36:45,принят,194.7,ApplePay,"[{""dish_id"": 256, ""quantity"": 3, ""price_at_order"": 64.9}]",Кошелева Никита,2026-05-18 16:44:45,,назначен,
1222,555,2,2026-05-25 22:28:33,принят,738.5,Наличные,"[{""dish_id"": 34, ""quantity"": 3, ""price_at_order"": 120.9}, {""dish_id"": 42, ""quantity"": 1, ""price_at_order"": 131.9}, {""dish_id"": 25, ""quantity"": 3, ""price_at_order"": 81.3}]",Муравьев Фирс,2026-05-25 22:33:33,,в пути,
1223,692,11,2026-03-12 23:17:36,доставлен,621.2,Наличные,"[{""dish_id"": 221, ""quantity"": 2, ""price_at_order"": 62.4}, {""dish_id"": 214, ""quantity"": 3, ""price_at_order"": 75.8}, {""dish_id"": 220, ""quantity"": 1, ""price_at_order"": 136.6}, {""dish_id"": 208, ""quantity"": 2, ""price_at_order"": 28.3}, {""dish_id"": 214, ""quantity"": 1, ""price_at_order"": 75.8}]",Фомичева Радим,2026-03-12 23:24:36,2026-03-13 00:04:36,выполнен,
1224,347,4,2026-01-24 03:38:12,доставлен,136.7,GooglePay,"[{""dish_id"": 65, ""quantity"": 1, ""price_at_order"": 136.7}]",Николаева Никандр,2026-01-24 03:48:12,2026-01-24 05:02:12,выполнен,
1225,52,11,2025-12-28 04:12:46,готовится,136.6,Наличные,"[{""dish_id"": 220, ""quantity"": 1, ""price_at_order"": 136.6}]",Логинова Амос,2025-12-28 04:14:46,,назначен,
1226,473,17,2026-04-17 17:01:22,доставлен,193.0,ApplePay,"[{""dish_id"": 328, ""quantity"": 2, ""price_at_order"": 96.5}]",Власов Фаина,2026-04-17 17:09:22,2026-04-17 18:12:22,выполнен,"к. Советский, пр. Гаражный, д. 580, 756943"
1227,636,17,2025-12-16 01:25:47,принят,90.2,СБП,"[{""dish_id"": 327, ""quantity"": 1, ""price_at_order"": 90.2}]",Блохин Любовь,2025-12-16 01:33:47,,назначен,"клх Тверь, ш. 1 Мая, д. 8/2 стр. 2/7, 872363"
1228,795,17,2026-02-07 18:02:24,принят,999.9,Карта,"[{""dish_id"": 339, ""quantity"": 1, ""price_at_order"": 81.3}, {""dish_id"": 331, ""quantity"": 1, ""price_at_order"": 83.3}, {""dish_id"": 329, ""quantity"": 3, ""price_at_order"": 108.1}, {""dish_id"": 326, ""quantity"": 3, ""price_at_order"": 106.0}, {""dish_id"": 328, ""quantity"": 2, ""price_at_order"": 96.5}]",Хохлова Архип,2026-02-07 18:08:24,,в пути,
1229,427,3,2026-01-01 22:57:42,принят,222.2,Карта,"[{""dish_id"": 51, ""quantity"": 2, ""price_at_order"": 30.4}, {""dish_id"": 58, ""quantity"": 2, ""price_at_order"": 53.8}, {""dish_id"": 58, ""quantity"": 1, ""price_at_order"": 53.8}]",Голубев Капитон,2026-01-01 23:06:42,,в пути,
1230,99,9,2026-03-24 09:06:23,готовится,294.8,Наличные,"[{""dish_id"": 178, ""quantity"": 2, ""price_at_order"": 46.3}, {""dish_id"": 167, ""quantity"": 3, ""price_at_order"": 67.4}]",Гришина Максимильян,2026-03-24 09:12:23,,выполнен,
1231,781,9,2026-03-05 06:38:45,отменён,617.0,Наличные,"[{""dish_id"": 162, ""quantity"": 1, ""price_at_order"": 60.9}, {""dish_id"": 160, ""quantity"": 2, ""price_at_order"": 101.3}, {""dish_id"": 161, ""quantity"": 3, ""price_at_order"": 18.9}, {""dish_id"": 163, ""quantity"": 2, ""price_at_order"": 148.4}]",,,,,"г. Долинск, наб. Беляева, д. 28 к. 29, 789885"
1232,679,11,2026-06-04 22:59:21,доставлен,727.8,Карта,"[{""dish_id"": 218, ""quantity"": 1, ""price_at_order"": 64.1}, {""dish_id"": 209, ""quantity"": 2, ""price_at_order"": 133.1}, {""dish_id"": 218, ""quantity"": 1, ""price_at_order"": 64.1}, {""dish_id"": 215, ""quantity"": 2, ""price_at_order"": 131.4}, {""dish_id"": 216, ""quantity"": 2, ""price_at_order"": 35.3}]",Маркова Григорий,2026-06-04 23:02:21,2026-06-04 23:58:21,выполнен,
1233,562,8,2026-01-29 01:15:53,принят,299.7,Наличные,"[{""dish_id"": 145, ""quantity"": 3, ""price_at_order"": 99.9}]",Борисова Евгения,2026-01-29 01:24:53,,выполнен,
1234,457,12,2026-04-02 00:21:27,доставлен,738.4,ApplePay,"[{""dish_id"": 241, ""quantity"": 3, ""price_at_order"": 33.0}, {""dish_id"": 232, ""quantity"": 2, ""price_at_order"": 132.8}, {""dish_id"": 225, ""quantity"": 3, ""price_at_order"": 27.2}, {""dish_id"": 228, ""quantity"": 3, ""price_at_order"": 97.4}]",Гусев Ярополк,2026-04-02 00:26:27,2026-04-02 01:44:27,выполнен,
1235,866,2,2026-05-29 15:00:48,доставлен,324.4,СБП,"[{""dish_id"": 32, ""quantity"": 1, ""price_at_order"": 125.4}, {""dish_id"": 33, ""quantity"": 1, ""price_at_order"": 78.8}, {""dish_id"": 37, ""quantity"": 2, ""price_at_order"": 60.1}]",Корнилов Александр,2026-05-29 15:08:48,2026-05-29 15:54:48,выполнен,
1236,108,20,2026-04-12 19:49:34,готовится,768.8,СБП,"[{""dish_id"": 397, ""quantity"": 3, ""price_at_order"": 89.1}, {""dish_id"": 389, ""quantity"": 2, ""price_at_order"": 124.0}, {""dish_id"": 398, ""quantity"": 2, ""price_at_order"": 36.6}, {""dish_id"": 384, ""quantity"": 3, ""price_at_order"": 60.1}]",Михайлова Кузьма,2026-04-12 19:58:34,,выполнен,
1237,424,13,2025-12-29 07:22:29,доставлен,126.1,Наличные,"[{""dish_id"": 244, ""quantity"": 1, ""price_at_order"": 126.1}]",Суворова Ирина,2025-12-29 07:25:29,2025-12-29 07:58:29,выполнен,
1238,546,4,2026-02-15 09:59:35,доставлен,493.4,СБП,"[{""dish_id"": 67, ""quantity"": 3, ""price_at_order"": 56.8}, {""dish_id"": 62, ""quantity"": 1, ""price_at_order"": 31.4}, {""dish_id"": 73, ""quantity"": 1, ""price_at_order"": 86.4}, {""dish_id"": 75, ""quantity"": 1, ""price_at_order"": 126.2}, {""dish_id"": 64, ""quantity"": 2, ""price_at_order"": 39.5}]",Мельникова Федот,2026-02-15 10:02:35,2026-02-15 11:13:35,выполнен,
1239,304,13,2026-05-10 01:15:23,готовится,727.4,ApplePay,"[{""dish_id"": 248, ""quantity"": 1, ""price_at_order"": 41.8}, {""dish_id"": 249, ""quantity"": 3, ""price_at_order"": 114.2}, {""dish_id"": 253, ""quantity"": 3, ""price_at_order"": 38.2}, {""dish_id"": 249, ""quantity"": 2, ""price_at_order"": 114.2}]",Агафонов Модест,2026-05-10 01:21:23,,назначен,
1240,175,8,2026-01-16 10:33:33,доставлен,772.8,Наличные,"[{""dish_id"": 146, ""quantity"": 3, ""price_at_order"": 110.4}, {""dish_id"": 159, ""quantity"": 2, ""price_at_order"": 81.9}, {""dish_id"": 158, ""quantity"": 3, ""price_at_order"": 92.6}]",Тетерин Любовь,2026-01-16 10:37:33,2026-01-16 11:30:33,выполнен,
1241,768,2,2026-01-22 23:11:13,доставлен,1297.3,GooglePay,"[{""dish_id"": 28, ""quantity"": 3, ""price_at_order"": 114.5}, {""dish_id"": 37, ""quantity"": 2, ""price_at_order"": 60.1}, {""dish_id"": 43, ""quantity"": 3, ""price_at_order"": 111.8}, {""dish_id"": 32, ""quantity"": 3, ""price_at_order"": 125.4}, {""dish_id"": 35, ""quantity"": 2, ""price_at_order"": 61.0}]",Ильин Лариса,2026-01-22 23:16:13,2026-01-22 23:48:13,выполнен,
1242,402,4,2026-05-13 05:45:05,доставлен,113.6,Карта,"[{""dish_id"": 67, ""quantity"": 2, ""price_at_order"": 56.8}]",Наумов Ермил,2026-05-13 05:49:05,2026-05-13 06:13:05,выполнен,
1243,191,14,2026-03-08 09:34:53,доставлен,490.0,СБП,"[{""dish_id"": 271, ""quantity"": 3, ""price_at_order"": 122.7}, {""dish_id"": 283, ""quantity"": 1, ""price_at_order"": 88.4}, {""dish_id"": 279, ""quantity"": 1, ""price_at_order"": 33.5}]",Бирюкова Панкратий,2026-03-08 09:44:53,2026-03-08 10:36:53,выполнен,"д. Москва, пер. 50 лет ВЛКСМ, д. 1/8 к. 569, 814400"
1244,923,13,2025-12-21 09:10:58,доставлен,515.7,ApplePay,"[{""dish_id"": 255, ""quantity"": 3, ""price_at_order"": 70.9}, {""dish_id"": 254, ""quantity"": 1, ""price_at_order"": 46.5}, {""dish_id"": 268, ""quantity"": 1, ""price_at_order"": 148.5}, {""dish_id"": 257, ""quantity"": 2, ""price_at_order"": 54.0}]",Михеева Наталья,2025-12-21 09:15:58,2025-12-21 09:31:58,выполнен,
1245,100,16,2026-01-31 16:03:29,готовится,538.0,Наличные,"[{""dish_id"": 314, ""quantity"": 2, ""price_at_order"": 145.7}, {""dish_id"": 312, ""quantity"": 3, ""price_at_order"": 40.3}, {""dish_id"": 303, ""quantity"": 3, ""price_at_order"": 41.9}]",Богданов Прокл,2026-01-31 16:11:29,,в пути,
1246,572,11,2026-02-19 16:07:57,принят,52.5,СБП,"[{""dish_id"": 205, ""quantity"": 3, ""price_at_order"": 17.5}]",Бирюков Аникита,2026-02-19 16:12:57,,в пути,
1247,620,5,2026-01-07 20:05:17,доставлен,23.1,СБП,"[{""dish_id"": 91, ""quantity"": 1, ""price_at_order"": 23.1}]",Архипов Феврония,2026-01-07 20:13:17,2026-01-07 21:00:17,выполнен,
1248,240,5,2026-05-26 04:22:05,отменён,344.4,Наличные,"[{""dish_id"": 86, ""quantity"": 1, ""price_at_order"": 102.5}, {""dish_id"": 96, ""quantity"": 1, ""price_at_order"": 83.0}, {""dish_id"": 77, ""quantity"": 1, ""price_at_order"": 128.5}, {""dish_id"": 87, ""quantity"": 1, ""price_at_order"": 30.4}]",,,,,"ст. Бавлы, ш. Вахитова, д. 79 к. 92, 427344"
1249,43,13,2026-04-03 05:12:25,принят,392.3,ApplePay,"[{""dish_id"": 261, ""quantity"": 1, ""price_at_order"": 135.2}, {""dish_id"": 259, ""quantity"": 2, ""price_at_order"": 99.9}, {""dish_id"": 260, ""quantity"": 1, ""price_at_order"": 15.5}, {""dish_id"": 248, ""quantity"": 1, ""price_at_order"": 41.8}]",Третьякова Святослав,2026-04-03 05:21:25,,в пути,
1250,552,8,2026-03-31 16:46:32,доставлен,453.8,СБП,"[{""dish_id"": 149, ""quantity"": 3, ""price_at_order"": 87.0}, {""dish_id"": 144, ""quantity"": 1, ""price_at_order"": 46.2}, {""dish_id"": 156, ""quantity"": 1, ""price_at_order"": 146.6}]",Агафонова Оксана,2026-03-31 16:54:32,2026-03-31 18:06:32,выполнен,
1251,618,8,2026-04-05 06:13:19,доставлен,747.8,GooglePay,"[{""dish_id"": 155, ""quantity"": 3, ""price_at_order"": 136.2}, {""dish_id"": 143, ""quantity"": 1, ""price_at_order"": 45.8}, {""dish_id"": 153, ""quantity"": 3, ""price_at_order"": 97.8}]",Петухов Мстислав,2026-04-05 06:17:19,2026-04-05 07:08:19,выполнен,
1252,836,5,2026-01-01 05:13:06,принят,1072.6,Карта,"[{""dish_id"": 88, ""quantity"": 2, ""price_at_order"": 22.3}, {""dish_id"": 81, ""quantity"": 2, ""price_at_order"": 144.8}, {""dish_id"": 100, ""quantity"": 3, ""price_at_order"": 109.2}, {""dish_id"": 86, ""quantity"": 2, ""price_at_order"": 102.5}, {""dish_id"": 85, ""quantity"": 3, ""price_at_order"": 68.6}]",Орехова Анастасия,2026-01-01 05:21:06,,выполнен,
1253,500,7,2026-06-06 11:49:33,доставлен,411.1,Наличные,"[{""dish_id"": 134, ""quantity"": 2, ""price_at_order"": 42.3}, {""dish_id"": 134, ""quantity"": 3, ""price_at_order"": 42.3}, {""dish_id"": 128, ""quantity"": 2, ""price_at_order"": 99.8}]",Рябова Самуил,2026-06-06 11:54:33,2026-06-06 12:33:33,выполнен,
1254,317,20,2026-04-22 19:43:44,доставлен,38.5,ApplePay,"[{""dish_id"": 395, ""quantity"": 1, ""price_at_order"": 38.5}]",Колесников Остап,2026-04-22 19:53:44,2026-04-22 20:03:44,выполнен,
1255,778,9,2026-02-27 02:30:06,доставлен,76.8,ApplePay,"[{""dish_id"": 166, ""quantity"": 2, ""price_at_order"": 38.4}]",Дмитриева Любим,2026-02-27 02:40:06,2026-02-27 03:24:06,выполнен,"клх Ноябрьск, ш. Кочубея, д. 27 стр. 353, 906771"
1256,695,19,2026-03-28 07:19:21,готовится,696.8,GooglePay,"[{""dish_id"": 376, ""quantity"": 2, ""price_at_order"": 78.8}, {""dish_id"": 380, ""quantity"": 1, ""price_at_order"": 101.8}, {""dish_id"": 373, ""quantity"": 3, ""price_at_order"": 44.0}, {""dish_id"": 380, ""quantity"": 3, ""price_at_order"": 101.8}]",Юдин Евлампий,2026-03-28 07:21:21,,выполнен,
1257,15,4,2026-04-27 16:31:33,доставлен,908.7,СБП,"[{""dish_id"": 73, ""quantity"": 3, ""price_at_order"": 86.4}, {""dish_id"": 67, ""quantity"": 2, ""price_at_order"": 56.8}, {""dish_id"": 65, ""quantity"": 2, ""price_at_order"": 136.7}, {""dish_id"": 76, ""quantity"": 1, ""price_at_order"": 148.9}, {""dish_id"": 67, ""quantity"": 2, ""price_at_order"": 56.8}]",Брагин Авдей,2026-04-27 16:41:33,2026-04-27 16:55:33,выполнен,
1258,303,8,2026-05-08 00:09:16,принят,609.9,Карта,"[{""dish_id"": 154, ""quantity"": 3, ""price_at_order"": 110.7}, {""dish_id"": 158, ""quantity"": 3, ""price_at_order"": 92.6}]",Анисимова Вацлав,2026-05-08 00:13:16,,назначен,
1259,122,19,2026-03-12 05:32:00,доставлен,103.8,ApplePay,"[{""dish_id"": 370, ""quantity"": 2, ""price_at_order"": 51.9}]",Савин Захар,2026-03-12 05:34:00,2026-03-12 06:04:00,выполнен,
1260,104,5,2026-04-24 22:55:49,доставлен,492.3,Наличные,"[{""dish_id"": 86, ""quantity"": 3, ""price_at_order"": 102.5}, {""dish_id"": 101, ""quantity"": 3, ""price_at_order"": 61.6}]",Волков Исай,2026-04-24 23:02:49,2026-04-24 23:55:49,выполнен,
1261,76,17,2025-12-21 19:14:18,доставлен,847.6,СБП,"[{""dish_id"": 338, ""quantity"": 3, ""price_at_order"": 18.0}, {""dish_id"": 327, ""quantity"": 2, ""price_at_order"": 90.2}, {""dish_id"": 332, ""quantity"": 3, ""price_at_order"": 130.6}, {""dish_id"": 342, ""quantity"": 1, ""price_at_order"": 106.8}, {""dish_id"": 341, ""quantity"": 3, ""price_at_order"": 38.2}]",Селиверстова Глеб,2025-12-21 19:16:18,2025-12-21 19:58:18,выполнен,
